"order_item_id","order_id","product_id","quantity","price","create_time"
"13069","3724","30","3","59.00","2023-12-22 00:00:00"
"13070","3725","2","4","60.00","2023-11-05 00:00:00"
"13071","3725","25","1","29.00","2023-11-06 00:00:00"
"13072","3725","7","3","59.00","2023-11-04 00:00:00"
"13073","3725","17","4","2999.00","2023-11-05 00:00:00"
"13074","3726","11","5","699.00","2023-08-26 00:00:00"
"13075","3726","5","2","229.00","2023-08-27 00:00:00"
"13076","3727","19","3","799.00","2023-01-24 00:00:00"
"13077","3727","17","2","2999.00","2023-01-23 00:00:00"
"13078","3727","29","5","19.00","2023-01-23 00:00:00"
"13079","3727","5","5","229.00","2023-01-23 00:00:00"
"13080","3727","19","5","799.00","2023-01-25 00:00:00"
"13081","3728","1","2","81.00","2023-04-22 00:00:00"
"13082","3728","21","5","99.00","2023-04-23 00:00:00"
"13083","3729","10","4","8999.00","2023-05-30 00:00:00"
"13084","3729","30","5","59.00","2023-05-30 00:00:00"
"13085","3729","15","5","699.00","2023-06-01 00:00:00"
"13086","3730","29","5","19.00","2023-09-23 00:00:00"
"13087","3730","28","2","19.00","2023-09-23 00:00:00"
"13088","3730","4","4","69.00","2023-09-23 00:00:00"
"13089","3731","17","5","2999.00","2023-06-21 00:00:00"
"13090","3731","22","4","129.00","2023-06-21 00:00:00"
"13091","3731","10","1","8999.00","2023-06-21 00:00:00"
"13092","3732","28","1","19.00","2023-10-25 00:00:00"
"13093","3732","29","4","19.00","2023-10-23 00:00:00"
"13094","3732","2","4","60.00","2023-10-23 00:00:00"
"13095","3732","15","2","699.00","2023-10-23 00:00:00"
"13096","3732","24","1","19.00","2023-10-25 00:00:00"
"13097","3733","24","1","19.00","2023-02-24 00:00:00"
"13098","3733","3","1","30.00","2023-02-24 00:00:00"
"13099","3733","16","4","3999.00","2023-02-24 00:00:00"
"13100","3733","21","1","99.00","2023-02-25 00:00:00"
"13101","3734","26","5","49.00","2023-11-02 00:00:00"
"13102","3734","21","1","99.00","2023-11-03 00:00:00"
"13103","3734","2","3","60.00","2023-11-01 00:00:00"
"13104","3735","23","4","159.00","2023-10-02 00:00:00"
"13105","3735","26","2","49.00","2023-10-04 00:00:00"
"13106","3735","3","5","30.00","2023-10-04 00:00:00"
"13107","3736","19","5","799.00","2023-06-07 00:00:00"
"13108","3736","15","5","699.00","2023-06-08 00:00:00"
"13109","3737","3","5","30.00","2023-10-17 00:00:00"
"13110","3737","26","1","49.00","2023-10-15 00:00:00"
"13111","3737","5","2","229.00","2023-10-16 00:00:00"
"13112","3737","5","3","229.00","2023-10-16 00:00:00"
"13113","3738","14","2","499.00","2023-07-09 00:00:00"
"13114","3738","15","4","699.00","2023-07-08 00:00:00"
"13115","3738","2","2","60.00","2023-07-09 00:00:00"
"13116","3739","1","2","81.00","2023-04-14 00:00:00"
"13117","3739","2","3","60.00","2023-04-13 00:00:00"
"13118","3739","22","5","129.00","2023-04-13 00:00:00"
"13119","3739","2","3","60.00","2023-04-15 00:00:00"
"13120","3740","4","1","69.00","2023-03-22 00:00:00"
"13121","3740","13","4","6999.00","2023-03-20 00:00:00"
"13122","3740","5","3","229.00","2023-03-20 00:00:00"
"13123","3741","14","2","499.00","2023-01-18 00:00:00"
"13124","3741","9","1","8999.00","2023-01-19 00:00:00"
"13125","3741","18","4","299.00","2023-01-18 00:00:00"
"13126","3741","11","3","699.00","2023-01-17 00:00:00"
"13127","3741","23","1","159.00","2023-01-19 00:00:00"
"13128","3742","25","4","29.00","2023-05-04 00:00:00"
"13129","3742","9","4","8999.00","2023-05-02 00:00:00"
"13130","3742","6","3","349.00","2023-05-04 00:00:00"
"13131","3742","25","3","29.00","2023-05-04 00:00:00"
"13132","3742","8","2","7999.00","2023-05-04 00:00:00"
"13133","3743","15","1","699.00","2023-09-03 00:00:00"
"13134","3743","15","4","699.00","2023-09-02 00:00:00"
"13135","3743","27","5","69.00","2023-09-04 00:00:00"
"13136","3744","21","1","99.00","2023-08-30 00:00:00"
"13137","3744","23","4","159.00","2023-08-28 00:00:00"
"13138","3744","20","1","129.00","2023-08-28 00:00:00"
"13139","3744","28","4","19.00","2023-08-28 00:00:00"
"13140","3745","29","3","19.00","2023-08-14 00:00:00"
"13141","3745","23","2","159.00","2023-08-12 00:00:00"
"13142","3745","27","4","69.00","2023-08-12 00:00:00"
"13143","3746","26","5","49.00","2023-11-18 00:00:00"
"13144","3746","5","5","229.00","2023-11-20 00:00:00"
"13145","3746","17","1","2999.00","2023-11-18 00:00:00"
"13146","3746","21","4","99.00","2023-11-18 00:00:00"
"13147","3746","13","3","6999.00","2023-11-18 00:00:00"
"13148","3747","24","3","19.00","2023-01-27 00:00:00"
"13149","3747","30","2","59.00","2023-01-27 00:00:00"
"13150","3747","3","1","30.00","2023-01-28 00:00:00"
"13151","3747","2","5","60.00","2023-01-27 00:00:00"
"13152","3747","28","5","19.00","2023-01-29 00:00:00"
"13153","3748","19","5","799.00","2023-10-10 00:00:00"
"13154","3748","23","5","159.00","2023-10-11 00:00:00"
"13155","3748","26","1","49.00","2023-10-10 00:00:00"
"13156","3749","22","2","129.00","2023-06-13 00:00:00"
"13157","3749","22","1","129.00","2023-06-11 00:00:00"
"13158","3749","24","3","19.00","2023-06-11 00:00:00"
"13159","3750","4","4","69.00","2023-08-26 00:00:00"
"13160","3750","1","3","81.00","2023-08-26 00:00:00"
"13161","3751","10","2","8999.00","2023-02-10 00:00:00"
"13162","3751","15","2","699.00","2023-02-11 00:00:00"
"13163","3751","3","4","30.00","2023-02-11 00:00:00"
"13164","3751","14","4","499.00","2023-02-12 00:00:00"
"13165","3751","3","3","30.00","2023-02-11 00:00:00"
"13166","3752","5","1","229.00","2023-03-13 00:00:00"
"13167","3752","1","5","81.00","2023-03-14 00:00:00"
"13168","3752","23","3","159.00","2023-03-12 00:00:00"
"13169","3753","20","4","129.00","2023-10-01 00:00:00"
"13170","3753","12","3","5999.00","2023-10-01 00:00:00"
"13171","3753","6","3","349.00","2023-09-29 00:00:00"
"13172","3753","29","4","19.00","2023-10-01 00:00:00"
"13173","3754","23","4","159.00","2023-01-17 00:00:00"
"13174","3754","23","5","159.00","2023-01-18 00:00:00"
"13175","3754","27","1","69.00","2023-01-18 00:00:00"
"13176","3755","26","4","49.00","2023-10-06 00:00:00"
"13177","3755","11","1","699.00","2023-10-07 00:00:00"
"13178","3755","6","3","349.00","2023-10-07 00:00:00"
"13179","3756","30","1","59.00","2023-04-26 00:00:00"
"13180","3756","21","5","99.00","2023-04-24 00:00:00"
"13181","3756","2","4","60.00","2023-04-24 00:00:00"
"13182","3757","25","5","29.00","2023-12-22 00:00:00"
"13183","3757","15","4","699.00","2023-12-22 00:00:00"
"13184","3757","28","5","19.00","2023-12-22 00:00:00"
"13185","3758","22","4","129.00","2023-06-26 00:00:00"
"13186","3758","27","2","69.00","2023-06-25 00:00:00"
"13187","3758","8","2","7999.00","2023-06-25 00:00:00"
"13188","3758","16","5","3999.00","2023-06-25 00:00:00"
"13189","3758","8","4","7999.00","2023-06-25 00:00:00"
"13190","3759","2","2","60.00","2023-07-09 00:00:00"
"13191","3759","13","4","6999.00","2023-07-07 00:00:00"
"13192","3759","7","2","59.00","2023-07-07 00:00:00"
"13193","3759","19","3","799.00","2023-07-09 00:00:00"
"13194","3759","2","1","60.00","2023-07-08 00:00:00"
"13195","3760","18","4","299.00","2023-06-10 00:00:00"
"13196","3760","26","3","49.00","2023-06-11 00:00:00"
"13197","3760","15","3","699.00","2023-06-12 00:00:00"
"13198","3760","11","2","699.00","2023-06-12 00:00:00"
"13199","3760","27","4","69.00","2023-06-11 00:00:00"
"13200","3761","8","5","7999.00","2023-01-19 00:00:00"
"13201","3761","27","1","69.00","2023-01-19 00:00:00"
"13202","3762","3","3","30.00","2023-02-13 00:00:00"
"13203","3762","18","1","299.00","2023-02-13 00:00:00"
"13204","3763","25","2","29.00","2023-12-09 00:00:00"
"13205","3763","20","1","129.00","2023-12-08 00:00:00"
"13206","3763","9","4","8999.00","2023-12-07 00:00:00"
"13207","3763","26","1","49.00","2023-12-07 00:00:00"
"13208","3764","4","1","69.00","2023-01-14 00:00:00"
"13209","3764","7","1","59.00","2023-01-15 00:00:00"
"13210","3764","8","2","7999.00","2023-01-13 00:00:00"
"13211","3764","9","5","8999.00","2023-01-15 00:00:00"
"13212","3764","2","1","60.00","2023-01-13 00:00:00"
"13213","3765","6","3","349.00","2023-11-29 00:00:00"
"13214","3765","16","2","3999.00","2023-11-30 00:00:00"
"13215","3766","16","3","3999.00","2023-10-17 00:00:00"
"13216","3766","14","3","499.00","2023-10-17 00:00:00"
"13217","3766","29","2","19.00","2023-10-18 00:00:00"
"13218","3767","6","2","349.00","2023-03-29 00:00:00"
"13219","3767","21","5","99.00","2023-03-28 00:00:00"
"13220","3767","30","3","59.00","2023-03-30 00:00:00"
"13221","3767","24","5","19.00","2023-03-29 00:00:00"
"13222","3767","26","5","49.00","2023-03-30 00:00:00"
"13223","3768","1","2","81.00","2023-07-24 00:00:00"
"13224","3768","15","4","699.00","2023-07-22 00:00:00"
"13225","3768","21","2","99.00","2023-07-22 00:00:00"
"13226","3768","13","3","6999.00","2023-07-23 00:00:00"
"13227","3769","2","1","60.00","2023-05-11 00:00:00"
"13228","3769","11","4","699.00","2023-05-11 00:00:00"
"13229","3770","2","3","60.00","2023-03-01 00:00:00"
"13230","3770","30","3","59.00","2023-03-01 00:00:00"
"13231","3770","2","4","60.00","2023-03-02 00:00:00"
"13232","3771","6","1","349.00","2023-11-03 00:00:00"
"13233","3771","17","4","2999.00","2023-11-03 00:00:00"
"13234","3771","27","4","69.00","2023-11-01 00:00:00"
"13235","3771","20","1","129.00","2023-11-02 00:00:00"
"13236","3771","20","3","129.00","2023-11-03 00:00:00"
"13237","3772","23","1","159.00","2023-10-16 00:00:00"
"13238","3772","28","2","19.00","2023-10-16 00:00:00"
"13239","3772","24","1","19.00","2023-10-14 00:00:00"
"13240","3772","9","5","8999.00","2023-10-14 00:00:00"
"13241","3772","4","1","69.00","2023-10-15 00:00:00"
"13242","3773","20","3","129.00","2023-11-15 00:00:00"
"13243","3773","6","2","349.00","2023-11-13 00:00:00"
"13244","3773","13","3","6999.00","2023-11-13 00:00:00"
"13245","3773","22","5","129.00","2023-11-14 00:00:00"
"13246","3774","22","4","129.00","2023-03-26 00:00:00"
"13247","3774","30","1","59.00","2023-03-27 00:00:00"
"13248","3774","13","5","6999.00","2023-03-28 00:00:00"
"13249","3774","1","2","81.00","2023-03-28 00:00:00"
"13250","3775","14","4","499.00","2023-07-28 00:00:00"
"13251","3775","17","2","2999.00","2023-07-30 00:00:00"
"13252","3775","23","4","159.00","2023-07-29 00:00:00"
"13253","3775","5","2","229.00","2023-07-29 00:00:00"
"13254","3775","13","4","6999.00","2023-07-29 00:00:00"
"13255","3776","29","5","19.00","2023-09-19 00:00:00"
"13256","3776","11","4","699.00","2023-09-19 00:00:00"
"13257","3776","13","1","6999.00","2023-09-19 00:00:00"
"13258","3777","3","3","30.00","2023-01-16 00:00:00"
"13259","3777","24","3","19.00","2023-01-17 00:00:00"
"13260","3777","18","3","299.00","2023-01-16 00:00:00"
"13261","3777","4","3","69.00","2023-01-17 00:00:00"
"13262","3778","11","5","699.00","2023-04-05 00:00:00"
"13263","3778","23","3","159.00","2023-04-05 00:00:00"
"13264","3778","17","1","2999.00","2023-04-07 00:00:00"
"13265","3778","22","4","129.00","2023-04-07 00:00:00"
"13266","3778","19","2","799.00","2023-04-05 00:00:00"
"13267","3779","22","1","129.00","2023-12-19 00:00:00"
"13268","3779","25","4","29.00","2023-12-21 00:00:00"
"13269","3779","14","5","499.00","2023-12-21 00:00:00"
"13270","3780","11","4","699.00","2023-03-31 00:00:00"
"13271","3780","2","1","60.00","2023-03-31 00:00:00"
"13272","3781","25","1","29.00","2023-05-02 00:00:00"
"13273","3781","18","4","299.00","2023-05-03 00:00:00"
"13274","3781","23","3","159.00","2023-05-04 00:00:00"
"13275","3781","10","3","8999.00","2023-05-02 00:00:00"
"13276","3781","30","5","59.00","2023-05-03 00:00:00"
"13277","3782","25","3","29.00","2023-03-09 00:00:00"
"13278","3782","25","2","29.00","2023-03-11 00:00:00"
"13279","3782","18","1","299.00","2023-03-11 00:00:00"
"13280","3782","26","4","49.00","2023-03-10 00:00:00"
"13281","3783","23","3","159.00","2023-11-05 00:00:00"
"13282","3783","10","2","8999.00","2023-11-03 00:00:00"
"13283","3784","19","5","799.00","2023-01-21 00:00:00"
"13284","3784","7","4","59.00","2023-01-21 00:00:00"
"13285","3785","2","4","60.00","2023-05-16 00:00:00"
"13286","3785","26","2","49.00","2023-05-17 00:00:00"
"13287","3786","13","3","6999.00","2023-01-30 00:00:00"
"13288","3786","17","4","2999.00","2023-01-31 00:00:00"
"13289","3786","9","4","8999.00","2023-01-30 00:00:00"
"13290","3786","8","1","7999.00","2023-01-30 00:00:00"
"13291","3787","12","5","5999.00","2023-11-27 00:00:00"
"13292","3787","10","2","8999.00","2023-11-26 00:00:00"
"13293","3787","9","2","8999.00","2023-11-27 00:00:00"
"13294","3787","19","3","799.00","2023-11-27 00:00:00"
"13295","3787","29","1","19.00","2023-11-28 00:00:00"
"13296","3788","29","3","19.00","2023-02-22 00:00:00"
"13297","3788","12","5","5999.00","2023-02-22 00:00:00"
"13298","3788","24","2","19.00","2023-02-22 00:00:00"
"13299","3789","23","4","159.00","2023-11-11 00:00:00"
"13300","3789","7","3","59.00","2023-11-13 00:00:00"
"13301","3789","13","5","6999.00","2023-11-12 00:00:00"
"13302","3789","25","2","29.00","2023-11-12 00:00:00"
"13303","3790","7","5","59.00","2023-07-12 00:00:00"
"13304","3790","10","4","8999.00","2023-07-12 00:00:00"
"13305","3790","13","3","6999.00","2023-07-12 00:00:00"
"13306","3790","16","2","3999.00","2023-07-11 00:00:00"
"13307","3791","21","2","99.00","2023-06-30 00:00:00"
"13308","3791","28","1","19.00","2023-06-30 00:00:00"
"13309","3791","25","1","29.00","2023-06-29 00:00:00"
"13310","3792","20","1","129.00","2023-03-27 00:00:00"
"13311","3792","28","5","19.00","2023-03-27 00:00:00"
"13312","3792","28","4","19.00","2023-03-29 00:00:00"
"13313","3793","10","2","8999.00","2023-09-04 00:00:00"
"13314","3793","17","1","2999.00","2023-09-02 00:00:00"
"13315","3793","20","5","129.00","2023-09-04 00:00:00"
"13316","3793","7","3","59.00","2023-09-04 00:00:00"
"13317","3794","27","4","69.00","2023-02-15 00:00:00"
"13318","3794","10","2","8999.00","2023-02-13 00:00:00"
"13319","3794","8","3","7999.00","2023-02-15 00:00:00"
"13320","3794","24","4","19.00","2023-02-14 00:00:00"
"13321","3794","29","1","19.00","2023-02-13 00:00:00"
"13322","3795","12","4","5999.00","2023-08-20 00:00:00"
"13323","3795","28","4","19.00","2023-08-22 00:00:00"
"13324","3795","2","2","60.00","2023-08-20 00:00:00"
"13325","3795","9","3","8999.00","2023-08-20 00:00:00"
"13326","3796","6","3","349.00","2023-08-24 00:00:00"
"13327","3796","7","4","59.00","2023-08-22 00:00:00"
"13328","3796","24","3","19.00","2023-08-24 00:00:00"
"13329","3796","11","4","699.00","2023-08-23 00:00:00"
"13330","3797","4","1","69.00","2023-07-04 00:00:00"
"13331","3797","13","1","6999.00","2023-07-04 00:00:00"
"13332","3797","4","1","69.00","2023-07-03 00:00:00"
"13333","3798","8","4","7999.00","2023-04-15 00:00:00"
"13334","3798","21","5","99.00","2023-04-16 00:00:00"
"13335","3798","18","1","299.00","2023-04-16 00:00:00"
"13336","3799","21","1","99.00","2023-09-25 00:00:00"
"13337","3799","15","4","699.00","2023-09-23 00:00:00"
"13338","3799","23","2","159.00","2023-09-23 00:00:00"
"13339","3799","27","1","69.00","2023-09-24 00:00:00"
"13340","3800","30","4","59.00","2023-01-24 00:00:00"
"13341","3800","3","1","30.00","2023-01-24 00:00:00"
"13342","3801","10","5","8999.00","2023-04-06 00:00:00"
"13343","3801","14","4","499.00","2023-04-07 00:00:00"
"13344","3801","3","2","30.00","2023-04-05 00:00:00"
"13345","3802","24","1","19.00","2023-08-23 00:00:00"
"13346","3802","3","4","30.00","2023-08-22 00:00:00"
"13347","3803","23","2","159.00","2023-06-08 00:00:00"
"13348","3803","2","1","60.00","2023-06-06 00:00:00"
"13349","3803","28","2","19.00","2023-06-08 00:00:00"
"13350","3803","4","1","69.00","2023-06-06 00:00:00"
"13351","3804","15","2","699.00","2023-08-26 00:00:00"
"13352","3804","23","2","159.00","2023-08-27 00:00:00"
"13353","3804","30","1","59.00","2023-08-27 00:00:00"
"13354","3804","28","1","19.00","2023-08-28 00:00:00"
"13355","3804","27","2","69.00","2023-08-26 00:00:00"
"13356","3805","1","4","81.00","2023-09-17 00:00:00"
"13357","3805","13","2","6999.00","2023-09-18 00:00:00"
"13358","3806","2","3","60.00","2023-12-09 00:00:00"
"13359","3806","25","5","29.00","2023-12-11 00:00:00"
"13360","3806","12","5","5999.00","2023-12-11 00:00:00"
"13361","3807","11","3","699.00","2023-02-23 00:00:00"
"13362","3807","19","3","799.00","2023-02-23 00:00:00"
"13363","3807","6","4","349.00","2023-02-22 00:00:00"
"13364","3807","24","5","19.00","2023-02-22 00:00:00"
"13365","3808","22","4","129.00","2023-11-12 00:00:00"
"13366","3808","4","1","69.00","2023-11-12 00:00:00"
"13367","3808","22","2","129.00","2023-11-10 00:00:00"
"13368","3809","18","1","299.00","2023-11-03 00:00:00"
"13369","3809","21","3","99.00","2023-11-04 00:00:00"
"13370","3809","17","3","2999.00","2023-11-04 00:00:00"
"13371","3810","24","5","19.00","2023-08-29 00:00:00"
"13372","3810","6","3","349.00","2023-08-29 00:00:00"
"13373","3810","20","5","129.00","2023-08-29 00:00:00"
"13374","3810","9","4","8999.00","2023-08-29 00:00:00"
"13375","3811","30","2","59.00","2023-05-24 00:00:00"
"13376","3811","24","5","19.00","2023-05-25 00:00:00"
"13377","3811","19","1","799.00","2023-05-23 00:00:00"
"13378","3811","22","1","129.00","2023-05-25 00:00:00"
"13379","3812","27","2","69.00","2023-08-12 00:00:00"
"13380","3812","24","1","19.00","2023-08-12 00:00:00"
"13381","3813","10","4","8999.00","2023-08-07 00:00:00"
"13382","3813","30","2","59.00","2023-08-07 00:00:00"
"13383","3813","30","1","59.00","2023-08-09 00:00:00"
"13384","3813","5","5","229.00","2023-08-07 00:00:00"
"13385","3813","28","5","19.00","2023-08-08 00:00:00"
"13386","3814","12","5","5999.00","2023-11-06 00:00:00"
"13387","3814","14","5","499.00","2023-11-06 00:00:00"
"13388","3814","7","2","59.00","2023-11-04 00:00:00"
"13389","3814","2","3","60.00","2023-11-04 00:00:00"
"13390","3814","4","4","69.00","2023-11-04 00:00:00"
"13391","3815","15","1","699.00","2023-01-28 00:00:00"
"13392","3815","28","3","19.00","2023-01-29 00:00:00"
"13393","3816","9","5","8999.00","2023-06-30 00:00:00"
"13394","3816","22","2","129.00","2023-06-30 00:00:00"
"13395","3816","7","4","59.00","2023-06-30 00:00:00"
"13396","3816","18","3","299.00","2023-07-01 00:00:00"
"13397","3816","22","3","129.00","2023-06-30 00:00:00"
"13398","3817","2","2","60.00","2023-08-20 00:00:00"
"13399","3817","28","5","19.00","2023-08-21 00:00:00"
"13400","3817","17","4","2999.00","2023-08-21 00:00:00"
"13401","3817","30","2","59.00","2023-08-19 00:00:00"
"13402","3817","30","2","59.00","2023-08-20 00:00:00"
"13403","3818","28","1","19.00","2023-02-03 00:00:00"
"13404","3818","1","3","81.00","2023-02-04 00:00:00"
"13405","3818","2","4","60.00","2023-02-03 00:00:00"
"13406","3818","3","4","30.00","2023-02-05 00:00:00"
"13407","3818","21","4","99.00","2023-02-04 00:00:00"
"13408","3819","14","1","499.00","2023-07-18 00:00:00"
"13409","3819","23","3","159.00","2023-07-17 00:00:00"
"13410","3819","24","4","19.00","2023-07-18 00:00:00"
"13411","3819","7","5","59.00","2023-07-17 00:00:00"
"13412","3819","11","2","699.00","2023-07-17 00:00:00"
"13413","3820","23","3","159.00","2023-12-23 00:00:00"
"13414","3820","9","3","8999.00","2023-12-23 00:00:00"
"13415","3820","13","5","6999.00","2023-12-22 00:00:00"
"13416","3821","17","5","2999.00","2023-11-21 00:00:00"
"13417","3821","8","4","7999.00","2023-11-22 00:00:00"
"13418","3821","23","3","159.00","2023-11-20 00:00:00"
"13419","3821","6","1","349.00","2023-11-22 00:00:00"
"13420","3821","4","2","69.00","2023-11-21 00:00:00"
"13421","3822","3","3","30.00","2023-03-05 00:00:00"
"13422","3822","21","2","99.00","2023-03-05 00:00:00"
"13423","3822","10","1","8999.00","2023-03-07 00:00:00"
"13424","3822","1","4","81.00","2023-03-06 00:00:00"
"13425","3822","20","3","129.00","2023-03-05 00:00:00"
"13426","3823","30","5","59.00","2023-12-14 00:00:00"
"13427","3823","13","1","6999.00","2023-12-16 00:00:00"
"13428","3823","23","4","159.00","2023-12-16 00:00:00"
"13429","3823","19","4","799.00","2023-12-15 00:00:00"
"13430","3823","7","1","59.00","2023-12-15 00:00:00"
"13431","3824","24","1","19.00","2023-04-02 00:00:00"
"13432","3824","24","3","19.00","2023-04-03 00:00:00"
"13433","3824","3","5","30.00","2023-04-03 00:00:00"
"13434","3824","15","4","699.00","2023-04-03 00:00:00"
"13435","3824","22","4","129.00","2023-04-01 00:00:00"
"13436","3825","10","3","8999.00","2023-01-14 00:00:00"
"13437","3825","21","2","99.00","2023-01-13 00:00:00"
"13438","3825","25","3","29.00","2023-01-13 00:00:00"
"13439","3826","28","3","19.00","2023-01-23 00:00:00"
"13440","3826","19","2","799.00","2023-01-21 00:00:00"
"13441","3826","10","5","8999.00","2023-01-22 00:00:00"
"13442","3826","2","4","60.00","2023-01-22 00:00:00"
"13443","3827","9","4","8999.00","2023-02-14 00:00:00"
"13444","3827","11","5","699.00","2023-02-14 00:00:00"
"13445","3827","7","5","59.00","2023-02-13 00:00:00"
"13446","3827","16","1","3999.00","2023-02-13 00:00:00"
"13447","3828","29","5","19.00","2023-08-03 00:00:00"
"13448","3828","28","4","19.00","2023-08-05 00:00:00"
"13449","3828","10","5","8999.00","2023-08-03 00:00:00"
"13450","3828","18","3","299.00","2023-08-03 00:00:00"
"13451","3829","14","2","499.00","2023-04-30 00:00:00"
"13452","3829","9","5","8999.00","2023-04-30 00:00:00"
"13453","3829","9","5","8999.00","2023-04-30 00:00:00"
"13454","3830","23","2","159.00","2023-05-19 00:00:00"
"13455","3830","13","2","6999.00","2023-05-17 00:00:00"
"13456","3830","1","3","81.00","2023-05-17 00:00:00"
"13457","3830","26","1","49.00","2023-05-17 00:00:00"
"13458","3830","14","3","499.00","2023-05-19 00:00:00"
"13459","3831","13","5","6999.00","2023-03-17 00:00:00"
"13460","3831","16","4","3999.00","2023-03-17 00:00:00"
"13461","3831","18","1","299.00","2023-03-16 00:00:00"
"13462","3832","14","5","499.00","2023-10-06 00:00:00"
"13463","3832","12","5","5999.00","2023-10-07 00:00:00"
"13464","3832","7","5","59.00","2023-10-08 00:00:00"
"13465","3833","23","2","159.00","2023-10-24 00:00:00"
"13466","3833","11","2","699.00","2023-10-23 00:00:00"
"13467","3833","20","4","129.00","2023-10-23 00:00:00"
"13468","3834","15","2","699.00","2023-09-10 00:00:00"
"13469","3834","12","3","5999.00","2023-09-10 00:00:00"
"13470","3834","29","5","19.00","2023-09-11 00:00:00"
"13471","3834","2","1","60.00","2023-09-12 00:00:00"
"13472","3834","3","2","30.00","2023-09-10 00:00:00"
"13473","3835","13","4","6999.00","2023-12-21 00:00:00"
"13474","3835","17","2","2999.00","2023-12-21 00:00:00"
"13475","3835","22","5","129.00","2023-12-22 00:00:00"
"13476","3835","25","2","29.00","2023-12-21 00:00:00"
"13477","3835","14","2","499.00","2023-12-22 00:00:00"
"13478","3836","26","3","49.00","2023-02-11 00:00:00"
"13479","3836","24","5","19.00","2023-02-12 00:00:00"
"13480","3836","1","2","81.00","2023-02-11 00:00:00"
"13481","3837","25","4","29.00","2023-06-26 00:00:00"
"13482","3837","22","3","129.00","2023-06-27 00:00:00"
"13483","3837","17","3","2999.00","2023-06-26 00:00:00"
"13484","3837","18","1","299.00","2023-06-27 00:00:00"
"13485","3838","22","4","129.00","2023-09-21 00:00:00"
"13486","3838","22","1","129.00","2023-09-19 00:00:00"
"13487","3838","12","4","5999.00","2023-09-21 00:00:00"
"13488","3839","11","5","699.00","2023-12-22 00:00:00"
"13489","3839","6","4","349.00","2023-12-21 00:00:00"
"13490","3840","25","5","29.00","2023-02-27 00:00:00"
"13491","3840","26","3","49.00","2023-02-27 00:00:00"
"13492","3840","14","3","499.00","2023-02-26 00:00:00"
"13493","3841","14","4","499.00","2023-07-30 00:00:00"
"13494","3841","7","3","59.00","2023-07-31 00:00:00"
"13495","3841","20","1","129.00","2023-07-29 00:00:00"
"13496","3841","25","4","29.00","2023-07-30 00:00:00"
"13497","3842","23","5","159.00","2023-11-20 00:00:00"
"13498","3842","9","3","8999.00","2023-11-21 00:00:00"
"13499","3843","17","2","2999.00","2023-05-02 00:00:00"
"13500","3843","5","5","229.00","2023-05-01 00:00:00"
"13501","3843","27","2","69.00","2023-05-02 00:00:00"
"13502","3843","24","3","19.00","2023-05-01 00:00:00"
"13503","3843","12","2","5999.00","2023-05-01 00:00:00"
"13504","3844","30","1","59.00","2023-05-04 00:00:00"
"13505","3844","27","2","69.00","2023-05-03 00:00:00"
"13506","3844","2","4","60.00","2023-05-05 00:00:00"
"13507","3845","29","4","19.00","2023-08-02 00:00:00"
"13508","3845","28","3","19.00","2023-08-01 00:00:00"
"13509","3845","30","4","59.00","2023-08-02 00:00:00"
"13510","3845","21","5","99.00","2023-07-31 00:00:00"
"13511","3845","30","4","59.00","2023-08-01 00:00:00"
"13512","3846","22","4","129.00","2023-06-19 00:00:00"
"13513","3846","20","2","129.00","2023-06-17 00:00:00"
"13514","3846","27","3","69.00","2023-06-18 00:00:00"
"13515","3847","6","1","349.00","2023-07-18 00:00:00"
"13516","3847","18","1","299.00","2023-07-17 00:00:00"
"13517","3847","18","2","299.00","2023-07-18 00:00:00"
"13518","3848","28","2","19.00","2023-01-18 00:00:00"
"13519","3848","19","1","799.00","2023-01-16 00:00:00"
"13520","3848","8","1","7999.00","2023-01-16 00:00:00"
"13521","3849","19","1","799.00","2023-11-15 00:00:00"
"13522","3849","5","1","229.00","2023-11-17 00:00:00"
"13523","3849","13","2","6999.00","2023-11-17 00:00:00"
"13524","3850","14","5","499.00","2023-01-21 00:00:00"
"13525","3850","8","5","7999.00","2023-01-21 00:00:00"
"13526","3851","1","4","81.00","2023-11-16 00:00:00"
"13527","3851","17","5","2999.00","2023-11-15 00:00:00"
"13528","3851","2","1","60.00","2023-11-16 00:00:00"
"13529","3851","12","4","5999.00","2023-11-17 00:00:00"
"13530","3851","11","2","699.00","2023-11-16 00:00:00"
"13531","3852","5","5","229.00","2023-07-29 00:00:00"
"13532","3852","22","5","129.00","2023-07-29 00:00:00"
"13533","3853","27","1","69.00","2023-11-16 00:00:00"
"13534","3853","16","3","3999.00","2023-11-17 00:00:00"
"13535","3854","26","2","49.00","2023-10-29 00:00:00"
"13536","3854","28","5","19.00","2023-10-28 00:00:00"
"13537","3854","7","2","59.00","2023-10-29 00:00:00"
"13538","3854","17","1","2999.00","2023-10-28 00:00:00"
"13539","3854","25","5","29.00","2023-10-28 00:00:00"
"13540","3855","15","5","699.00","2023-06-05 00:00:00"
"13541","3855","21","3","99.00","2023-06-04 00:00:00"
"13542","3855","8","2","7999.00","2023-06-04 00:00:00"
"13543","3856","11","1","699.00","2023-07-01 00:00:00"
"13544","3856","26","2","49.00","2023-07-01 00:00:00"
"13545","3856","15","1","699.00","2023-06-29 00:00:00"
"13546","3856","7","3","59.00","2023-06-29 00:00:00"
