"order_id","user_id","total_amount","create_time","update_time"
"5286","53","2872.00","2023-11-12 00:00:00","2023-11-24 00:00:00"
"5287","53","755.00","2023-01-07 00:00:00","2023-01-17 00:00:00"
"5288","53","553.00","2023-10-25 00:00:00","2023-11-11 00:00:00"
"5289","53","261.00","2023-06-19 00:00:00","2023-07-03 00:00:00"
"5290","53","12912.00","2023-07-24 00:00:00","2023-08-16 00:00:00"
"5291","53","39351.00","2023-10-01 00:00:00","2023-10-20 00:00:00"
"5292","53","68866.00","2023-09-17 00:00:00","2023-09-19 00:00:00"
"5293","53","42974.00","2023-12-01 00:00:00","2023-12-29 00:00:00"
"5294","53","2394.00","2023-02-17 00:00:00","2023-03-17 00:00:00"
"5295","53","19192.00","2023-10-30 00:00:00","2023-11-26 00:00:00"
"5296","53","46963.00","2023-09-29 00:00:00","2023-10-01 00:00:00"
"5297","53","31567.00","2023-10-13 00:00:00","2023-11-10 00:00:00"
"5298","53","2166.00","2023-07-24 00:00:00","2023-08-02 00:00:00"
"5299","53","17075.00","2023-05-08 00:00:00","2023-05-30 00:00:00"
"5300","53","8523.00","2023-10-03 00:00:00","2023-10-06 00:00:00"
"5301","54","7435.00","2023-08-17 00:00:00","2023-09-13 00:00:00"
"5302","54","178.00","2023-10-18 00:00:00","2023-11-02 00:00:00"
"5303","54","4594.00","2023-05-26 00:00:00","2023-06-23 00:00:00"
"5304","54","12372.00","2023-01-19 00:00:00","2023-02-01 00:00:00"
"5305","54","5789.00","2023-09-09 00:00:00","2023-09-24 00:00:00"
"5306","54","11490.00","2023-10-14 00:00:00","2023-11-11 00:00:00"
"5307","54","1091.00","2023-04-19 00:00:00","2023-04-26 00:00:00"
"5308","54","5109.00","2023-01-09 00:00:00","2023-01-09 00:00:00"
"5309","54","3601.00","2023-12-01 00:00:00","2023-12-01 00:00:00"
"5310","54","9276.00","2023-09-30 00:00:00","2023-10-03 00:00:00"
"5311","54","3317.00","2023-05-17 00:00:00","2023-06-08 00:00:00"
"5312","54","623.00","2023-05-24 00:00:00","2023-05-30 00:00:00"
"5313","54","59022.00","2023-10-27 00:00:00","2023-11-13 00:00:00"
"5314","54","835.00","2023-03-01 00:00:00","2023-03-23 00:00:00"
"5315","54","3695.00","2023-11-25 00:00:00","2023-12-02 00:00:00"
"5316","54","24283.00","2023-02-03 00:00:00","2023-02-25 00:00:00"
"5317","54","18116.00","2023-05-25 00:00:00","2023-06-08 00:00:00"
"5318","54","18036.00","2023-02-11 00:00:00","2023-03-06 00:00:00"
"5319","54","657.00","2023-01-04 00:00:00","2023-01-18 00:00:00"
"5320","54","4733.00","2023-08-21 00:00:00","2023-09-12 00:00:00"
"5321","54","47993.00","2023-03-05 00:00:00","2023-03-23 00:00:00"
"5322","54","8511.00","2023-10-20 00:00:00","2023-10-24 00:00:00"
"5323","54","1135.00","2023-01-28 00:00:00","2023-02-25 00:00:00"
"5324","54","6096.00","2023-04-20 00:00:00","2023-04-24 00:00:00"
"5325","54","742.00","2023-01-08 00:00:00","2023-02-06 00:00:00"
"5326","54","2543.00","2023-03-24 00:00:00","2023-03-24 00:00:00"
"5327","54","43489.00","2023-06-07 00:00:00","2023-06-07 00:00:00"
"5328","54","591.00","2023-07-05 00:00:00","2023-07-21 00:00:00"
"5329","54","66167.00","2023-06-07 00:00:00","2023-07-05 00:00:00"
"5330","54","924.00","2023-07-31 00:00:00","2023-08-19 00:00:00"
"5331","54","22008.00","2023-04-22 00:00:00","2023-05-11 00:00:00"
"5332","54","26168.00","2023-04-29 00:00:00","2023-05-09 00:00:00"
"5333","54","2970.00","2023-06-05 00:00:00","2023-06-07 00:00:00"
"5334","54","3034.00","2023-07-23 00:00:00","2023-08-02 00:00:00"
"5335","54","35120.00","2023-06-09 00:00:00","2023-06-09 00:00:00"
"5336","54","2126.00","2023-02-28 00:00:00","2023-03-16 00:00:00"
"5337","54","43593.00","2023-04-30 00:00:00","2023-05-25 00:00:00"
"5338","54","6871.00","2023-09-20 00:00:00","2023-09-29 00:00:00"
"5339","54","47991.00","2023-06-26 00:00:00","2023-07-21 00:00:00"
"5340","54","1341.00","2023-12-30 00:00:00","2024-01-05 00:00:00"
"5341","54","29996.00","2023-06-29 00:00:00","2023-07-20 00:00:00"
"5342","54","7056.00","2023-01-15 00:00:00","2023-01-18 00:00:00"
"5343","54","1654.00","2023-08-11 00:00:00","2023-09-01 00:00:00"
"5344","54","57288.00","2023-09-09 00:00:00","2023-09-13 00:00:00"
"5345","54","8354.00","2023-02-16 00:00:00","2023-03-09 00:00:00"
"5346","54","167.00","2023-09-12 00:00:00","2023-10-03 00:00:00"
"5347","54","2802.00","2023-08-09 00:00:00","2023-08-12 00:00:00"
"5348","54","18455.00","2023-08-24 00:00:00","2023-08-25 00:00:00"
"5349","54","800.00","2023-10-01 00:00:00","2023-10-09 00:00:00"
"5350","54","10719.00","2023-02-09 00:00:00","2023-02-16 00:00:00"
"5351","54","2923.00","2023-10-02 00:00:00","2023-10-06 00:00:00"
"5352","54","34602.00","2023-09-14 00:00:00","2023-09-17 00:00:00"
"5353","54","3090.00","2023-12-23 00:00:00","2024-01-01 00:00:00"
"5354","54","3562.00","2023-08-27 00:00:00","2023-09-07 00:00:00"
"5355","54","26995.00","2023-01-15 00:00:00","2023-02-02 00:00:00"
"5356","54","2668.00","2023-03-14 00:00:00","2023-03-21 00:00:00"
"5357","54","9126.00","2023-12-17 00:00:00","2023-12-19 00:00:00"
"5358","54","5559.00","2023-01-27 00:00:00","2023-01-27 00:00:00"
"5359","54","9137.00","2023-04-21 00:00:00","2023-05-18 00:00:00"
"5360","54","38735.00","2023-07-07 00:00:00","2023-07-17 00:00:00"
"5361","54","806.00","2023-11-05 00:00:00","2023-11-25 00:00:00"
"5362","54","27513.00","2023-04-04 00:00:00","2023-04-12 00:00:00"
"5363","54","12994.00","2023-09-26 00:00:00","2023-10-02 00:00:00"
"5364","54","22325.00","2023-04-04 00:00:00","2023-04-08 00:00:00"
"5365","54","556.00","2023-05-13 00:00:00","2023-05-30 00:00:00"
"5366","54","2393.00","2023-01-03 00:00:00","2023-01-23 00:00:00"
"5367","54","3596.00","2023-11-22 00:00:00","2023-12-04 00:00:00"
"5368","54","18792.00","2023-06-17 00:00:00","2023-07-11 00:00:00"
"5369","54","9494.00","2023-04-03 00:00:00","2023-04-19 00:00:00"
"5370","54","28891.00","2023-02-13 00:00:00","2023-03-07 00:00:00"
"5371","54","16028.00","2023-02-25 00:00:00","2023-02-25 00:00:00"
"5372","54","912.00","2023-07-14 00:00:00","2023-07-25 00:00:00"
"5373","54","1230.00","2023-09-24 00:00:00","2023-09-29 00:00:00"
"5374","54","750.00","2023-06-27 00:00:00","2023-07-04 00:00:00"
"5375","54","553.00","2023-05-23 00:00:00","2023-06-18 00:00:00"
"5376","54","14561.00","2023-01-16 00:00:00","2023-01-19 00:00:00"
"5377","54","641.00","2023-09-21 00:00:00","2023-10-12 00:00:00"
"5378","54","3246.00","2023-06-28 00:00:00","2023-07-18 00:00:00"
"5379","54","19609.00","2023-10-25 00:00:00","2023-11-06 00:00:00"
"5380","54","16794.00","2023-09-02 00:00:00","2023-09-09 00:00:00"
"5381","54","26105.00","2023-12-04 00:00:00","2023-12-13 00:00:00"
"5382","54","46220.00","2023-08-29 00:00:00","2023-08-29 00:00:00"
"5383","54","11180.00","2023-11-18 00:00:00","2023-12-07 00:00:00"
"5384","54","1803.00","2023-05-24 00:00:00","2023-06-22 00:00:00"
"5385","54","1071.00","2023-09-01 00:00:00","2023-09-20 00:00:00"
"5386","54","32761.00","2023-06-10 00:00:00","2023-06-28 00:00:00"
"5387","54","20735.00","2023-11-11 00:00:00","2023-12-09 00:00:00"
"5388","54","30322.00","2023-11-25 00:00:00","2023-12-02 00:00:00"
"5389","54","28146.00","2023-12-25 00:00:00","2024-01-08 00:00:00"
"5390","54","3977.00","2023-11-19 00:00:00","2023-11-19 00:00:00"
"5391","54","45622.00","2023-02-05 00:00:00","2023-02-28 00:00:00"
"5392","54","1300.00","2023-07-23 00:00:00","2023-07-25 00:00:00"
"5393","54","53383.00","2023-12-25 00:00:00","2024-01-17 00:00:00"
"5394","54","402.00","2023-10-22 00:00:00","2023-11-06 00:00:00"
"5395","54","4421.00","2023-07-25 00:00:00","2023-08-07 00:00:00"
"5396","54","18229.00","2023-03-30 00:00:00","2023-04-12 00:00:00"
"5397","54","6971.00","2023-03-15 00:00:00","2023-03-18 00:00:00"
"5398","54","178.00","2023-06-28 00:00:00","2023-07-16 00:00:00"
"5399","54","53170.00","2023-03-24 00:00:00","2023-04-20 00:00:00"
"5400","54","813.00","2023-07-12 00:00:00","2023-07-18 00:00:00"
"5401","55","16057.00","2023-03-03 00:00:00","2023-03-07 00:00:00"
"5402","55","63050.00","2023-07-23 00:00:00","2023-07-29 00:00:00"
"5403","55","7175.00","2023-02-12 00:00:00","2023-03-01 00:00:00"
"5404","55","32694.00","2023-10-07 00:00:00","2023-11-01 00:00:00"
"5405","55","77551.00","2023-11-13 00:00:00","2023-11-24 00:00:00"
"5406","55","9874.00","2023-01-22 00:00:00","2023-02-13 00:00:00"
"5407","55","28492.00","2023-09-17 00:00:00","2023-09-29 00:00:00"
"5408","55","56287.00","2023-04-18 00:00:00","2023-04-22 00:00:00"
"5409","55","843.00","2023-11-28 00:00:00","2023-11-30 00:00:00"
"5410","55","6347.00","2023-10-11 00:00:00","2023-10-17 00:00:00"
"5411","55","180.00","2023-12-20 00:00:00","2024-01-17 00:00:00"
"5412","55","3576.00","2023-11-23 00:00:00","2023-11-26 00:00:00"
"5413","55","24320.00","2023-08-29 00:00:00","2023-09-05 00:00:00"
"5414","55","1127.00","2023-05-25 00:00:00","2023-05-26 00:00:00"
"5415","55","22130.00","2023-12-25 00:00:00","2024-01-17 00:00:00"
"5416","55","47355.00","2023-01-29 00:00:00","2023-02-19 00:00:00"
"5417","55","1233.00","2023-06-15 00:00:00","2023-06-30 00:00:00"
"5418","55","48093.00","2023-09-06 00:00:00","2023-09-17 00:00:00"
"5419","55","32291.00","2023-11-12 00:00:00","2023-12-04 00:00:00"
"5420","55","2749.00","2023-10-21 00:00:00","2023-11-11 00:00:00"
"5421","55","36172.00","2023-11-15 00:00:00","2023-11-27 00:00:00"
"5422","55","777.00","2023-02-04 00:00:00","2023-02-17 00:00:00"
"5423","55","2129.00","2023-07-21 00:00:00","2023-07-23 00:00:00"
"5424","55","4117.00","2023-02-17 00:00:00","2023-03-14 00:00:00"
"5425","55","61119.00","2023-11-25 00:00:00","2023-12-12 00:00:00"
"5426","55","719.00","2023-07-19 00:00:00","2023-08-10 00:00:00"
"5427","55","28292.00","2023-03-22 00:00:00","2023-04-11 00:00:00"
"5428","55","5170.00","2023-06-16 00:00:00","2023-06-23 00:00:00"
"5429","55","22526.00","2023-05-23 00:00:00","2023-06-18 00:00:00"
"5430","55","12707.00","2023-01-05 00:00:00","2023-01-20 00:00:00"
"5431","55","14117.00","2023-06-27 00:00:00","2023-07-06 00:00:00"
"5432","55","38290.00","2023-11-21 00:00:00","2023-12-16 00:00:00"
"5433","55","3043.00","2023-06-08 00:00:00","2023-06-19 00:00:00"
"5434","55","199.00","2023-10-28 00:00:00","2023-11-12 00:00:00"
"5435","55","49285.00","2023-10-12 00:00:00","2023-10-31 00:00:00"
"5436","55","9860.00","2023-03-08 00:00:00","2023-03-26 00:00:00"
"5437","55","35326.00","2023-08-11 00:00:00","2023-08-30 00:00:00"
"5438","55","152.00","2023-07-15 00:00:00","2023-08-09 00:00:00"
"5439","55","32356.00","2023-12-11 00:00:00","2023-12-28 00:00:00"
"5440","55","12304.00","2023-10-23 00:00:00","2023-11-08 00:00:00"
"5441","55","38739.00","2023-04-17 00:00:00","2023-04-25 00:00:00"
"5442","55","38490.00","2023-06-29 00:00:00","2023-07-25 00:00:00"
"5443","55","1783.00","2023-09-07 00:00:00","2023-09-17 00:00:00"
"5444","55","39553.00","2023-08-10 00:00:00","2023-08-28 00:00:00"
"5445","55","1054.00","2023-03-08 00:00:00","2023-03-19 00:00:00"
"5446","55","21160.00","2023-02-04 00:00:00","2023-02-18 00:00:00"
"5447","55","3246.00","2023-09-01 00:00:00","2023-09-11 00:00:00"
"5448","55","9563.00","2023-01-01 00:00:00","2023-01-19 00:00:00"
"5449","55","15231.00","2023-12-02 00:00:00","2023-12-30 00:00:00"
"5450","55","6017.00","2023-08-01 00:00:00","2023-08-21 00:00:00"
"5451","55","32791.00","2023-08-12 00:00:00","2023-08-26 00:00:00"
"5452","55","35992.00","2023-11-01 00:00:00","2023-11-20 00:00:00"
"5453","55","1254.00","2023-07-19 00:00:00","2023-07-27 00:00:00"
"5454","55","19365.00","2023-04-29 00:00:00","2023-05-02 00:00:00"
"5455","55","7804.00","2023-11-21 00:00:00","2023-12-19 00:00:00"
"5456","55","76.00","2023-04-14 00:00:00","2023-04-18 00:00:00"
"5457","55","2641.00","2023-05-19 00:00:00","2023-06-14 00:00:00"
"5458","55","25996.00","2023-06-28 00:00:00","2023-06-29 00:00:00"
"5459","55","12993.00","2023-01-23 00:00:00","2023-02-21 00:00:00"
"5460","55","837.00","2023-01-30 00:00:00","2023-02-05 00:00:00"
"5461","55","5077.00","2023-04-18 00:00:00","2023-05-12 00:00:00"
"5462","55","19306.00","2023-10-07 00:00:00","2023-10-27 00:00:00"
"5463","55","3271.00","2023-07-05 00:00:00","2023-08-02 00:00:00"
"5464","55","11123.00","2023-09-25 00:00:00","2023-10-23 00:00:00"
"5465","55","9028.00","2023-03-02 00:00:00","2023-03-12 00:00:00"
"5466","55","698.00","2023-01-08 00:00:00","2023-01-20 00:00:00"
"5467","55","202.00","2023-07-28 00:00:00","2023-08-01 00:00:00"
"5468","55","417.00","2023-06-02 00:00:00","2023-07-01 00:00:00"
"5469","55","12431.00","2023-02-23 00:00:00","2023-03-16 00:00:00"
"5470","55","2121.00","2023-12-16 00:00:00","2023-12-29 00:00:00"
"5471","55","5746.00","2023-02-03 00:00:00","2023-02-06 00:00:00"
"5472","55","16997.00","2023-03-03 00:00:00","2023-03-20 00:00:00"
"5473","55","11849.00","2023-09-10 00:00:00","2023-10-04 00:00:00"
"5474","55","711.00","2023-08-24 00:00:00","2023-09-10 00:00:00"
"5475","55","21115.00","2023-03-01 00:00:00","2023-03-09 00:00:00"
"5476","55","13997.00","2023-08-22 00:00:00","2023-09-16 00:00:00"
"5477","55","3985.00","2023-12-04 00:00:00","2023-12-24 00:00:00"
"5478","55","32800.00","2023-10-17 00:00:00","2023-10-23 00:00:00"
"5479","55","3242.00","2023-06-05 00:00:00","2023-06-23 00:00:00"
"5480","55","759.00","2023-03-08 00:00:00","2023-03-21 00:00:00"
"5481","55","436.00","2023-10-20 00:00:00","2023-11-01 00:00:00"
"5482","55","1464.00","2023-12-15 00:00:00","2023-12-29 00:00:00"
"5483","55","44854.00","2023-02-17 00:00:00","2023-02-19 00:00:00"
"5484","55","46290.00","2023-02-28 00:00:00","2023-03-14 00:00:00"
"5485","55","5104.00","2023-06-30 00:00:00","2023-07-15 00:00:00"
"5486","55","2277.00","2023-10-12 00:00:00","2023-10-22 00:00:00"
"5487","55","35074.00","2023-05-13 00:00:00","2023-05-17 00:00:00"
"5488","55","3721.00","2023-06-09 00:00:00","2023-06-14 00:00:00"
"5489","55","1245.00","2023-05-29 00:00:00","2023-06-05 00:00:00"
"5490","55","18685.00","2023-07-09 00:00:00","2023-07-11 00:00:00"
"5491","55","32389.00","2023-06-18 00:00:00","2023-07-07 00:00:00"
"5492","55","38518.00","2023-12-18 00:00:00","2024-01-06 00:00:00"
"5493","55","50334.00","2023-10-10 00:00:00","2023-11-05 00:00:00"
"5494","55","832.00","2023-12-21 00:00:00","2024-01-10 00:00:00"
"5495","55","3894.00","2023-10-17 00:00:00","2023-10-31 00:00:00"
"5496","55","2742.00","2023-01-08 00:00:00","2023-02-05 00:00:00"
"5497","55","1627.00","2023-09-15 00:00:00","2023-09-19 00:00:00"
"5498","55","12502.00","2023-04-16 00:00:00","2023-05-01 00:00:00"
"5499","55","215.00","2023-05-26 00:00:00","2023-06-06 00:00:00"
"5500","55","5051.00","2023-09-27 00:00:00","2023-09-28 00:00:00"
"5501","56","6643.00","2023-06-22 00:00:00","2023-07-14 00:00:00"
"5502","56","7563.00","2023-04-10 00:00:00","2023-05-01 00:00:00"
"5503","56","20025.00","2023-08-15 00:00:00","2023-08-24 00:00:00"
"5504","56","24173.00","2023-02-05 00:00:00","2023-02-18 00:00:00"
"5505","56","20382.00","2023-12-10 00:00:00","2023-12-15 00:00:00"
"5506","56","20713.00","2023-01-02 00:00:00","2023-01-14 00:00:00"
"5507","56","3290.00","2023-05-06 00:00:00","2023-05-18 00:00:00"
"5508","56","10326.00","2023-07-25 00:00:00","2023-07-27 00:00:00"
"5509","56","23091.00","2023-02-08 00:00:00","2023-03-05 00:00:00"
"5510","56","1946.00","2023-10-01 00:00:00","2023-10-10 00:00:00"
"5511","56","34124.00","2023-04-23 00:00:00","2023-04-26 00:00:00"
"5512","56","27402.00","2023-09-28 00:00:00","2023-10-16 00:00:00"
"5513","56","18513.00","2023-04-02 00:00:00","2023-04-30 00:00:00"
"5514","56","1924.00","2023-01-11 00:00:00","2023-01-27 00:00:00"
"5515","56","27054.00","2023-07-09 00:00:00","2023-07-31 00:00:00"
"5516","56","8227.00","2023-01-22 00:00:00","2023-02-12 00:00:00"
"5517","56","467.00","2023-06-14 00:00:00","2023-07-03 00:00:00"
"5518","56","33025.00","2023-03-14 00:00:00","2023-03-26 00:00:00"
"5519","56","22254.00","2023-08-28 00:00:00","2023-09-19 00:00:00"
"5520","56","2499.00","2023-12-17 00:00:00","2024-01-13 00:00:00"
"5521","56","3847.00","2023-05-21 00:00:00","2023-06-19 00:00:00"
"5522","56","14421.00","2023-04-27 00:00:00","2023-05-07 00:00:00"
"5523","56","534.00","2023-01-25 00:00:00","2023-02-17 00:00:00"
"5524","56","474.00","2023-11-22 00:00:00","2023-11-25 00:00:00"
"5525","56","1795.00","2023-06-27 00:00:00","2023-07-25 00:00:00"
"5526","56","894.00","2023-01-18 00:00:00","2023-01-30 00:00:00"
"5527","56","585.00","2023-03-20 00:00:00","2023-04-10 00:00:00"
"5528","56","3070.00","2023-11-23 00:00:00","2023-12-05 00:00:00"
"5529","56","40822.00","2023-11-26 00:00:00","2023-12-01 00:00:00"
"5530","56","4807.00","2023-02-24 00:00:00","2023-03-07 00:00:00"
"5531","56","10294.00","2023-06-09 00:00:00","2023-06-22 00:00:00"
"5532","56","23394.00","2023-05-12 00:00:00","2023-05-22 00:00:00"
"5533","56","26997.00","2023-05-16 00:00:00","2023-05-17 00:00:00"
"5534","56","21630.00","2023-02-24 00:00:00","2023-03-08 00:00:00"
"5535","56","36405.00","2023-10-02 00:00:00","2023-10-12 00:00:00"
"5536","56","567.00","2023-02-15 00:00:00","2023-03-10 00:00:00"
"5537","56","6075.00","2023-04-16 00:00:00","2023-05-04 00:00:00"
"5538","56","7022.00","2023-04-14 00:00:00","2023-04-27 00:00:00"
"5539","56","2834.00","2023-08-18 00:00:00","2023-08-27 00:00:00"
"5540","56","1719.00","2023-10-03 00:00:00","2023-10-20 00:00:00"
"5541","56","36495.00","2023-03-13 00:00:00","2023-03-31 00:00:00"
"5542","56","37232.00","2023-03-22 00:00:00","2023-04-13 00:00:00"
"5543","56","40463.00","2023-10-30 00:00:00","2023-11-05 00:00:00"
"5544","56","54140.00","2023-09-18 00:00:00","2023-10-15 00:00:00"
"5545","56","25238.00","2023-04-19 00:00:00","2023-04-28 00:00:00"
"5546","56","45865.00","2023-05-18 00:00:00","2023-06-15 00:00:00"
"5547","56","23136.00","2023-06-08 00:00:00","2023-07-03 00:00:00"
"5548","56","1204.00","2023-09-06 00:00:00","2023-09-15 00:00:00"
"5549","56","4868.00","2023-05-24 00:00:00","2023-05-25 00:00:00"
"5550","56","69341.00","2023-10-11 00:00:00","2023-10-26 00:00:00"
"5551","56","11819.00","2023-12-23 00:00:00","2024-01-11 00:00:00"
"5552","56","3369.00","2023-07-27 00:00:00","2023-07-28 00:00:00"
"5553","56","13659.00","2023-05-12 00:00:00","2023-06-07 00:00:00"
"5554","56","23888.00","2023-02-21 00:00:00","2023-03-03 00:00:00"
"5555","56","1595.00","2023-02-28 00:00:00","2023-03-05 00:00:00"
"5556","56","27142.00","2023-08-01 00:00:00","2023-08-17 00:00:00"
"5557","56","32454.00","2023-04-30 00:00:00","2023-05-18 00:00:00"
"5558","56","57640.00","2023-03-04 00:00:00","2023-03-16 00:00:00"
"5559","56","35732.00","2023-01-16 00:00:00","2023-01-22 00:00:00"
"5560","56","34584.00","2023-04-05 00:00:00","2023-04-10 00:00:00"
"5561","56","32341.00","2023-10-07 00:00:00","2023-10-29 00:00:00"
"5562","56","562.00","2023-12-18 00:00:00","2023-12-23 00:00:00"
"5563","56","364.00","2023-09-06 00:00:00","2023-09-11 00:00:00"
"5564","56","990.00","2023-02-07 00:00:00","2023-02-07 00:00:00"
"5565","56","19890.00","2023-08-22 00:00:00","2023-08-26 00:00:00"
"5566","56","64252.00","2023-08-24 00:00:00","2023-09-10 00:00:00"
"5567","56","456.00","2023-02-11 00:00:00","2023-03-12 00:00:00"
"5568","56","1406.00","2023-11-03 00:00:00","2023-11-07 00:00:00"
"5569","56","5836.00","2023-04-12 00:00:00","2023-05-06 00:00:00"
"5570","56","47426.00","2023-01-21 00:00:00","2023-02-11 00:00:00"
"5571","56","28841.00","2023-01-07 00:00:00","2023-01-08 00:00:00"
"5572","56","19046.00","2023-05-31 00:00:00","2023-06-02 00:00:00"
"5573","56","3265.00","2023-08-13 00:00:00","2023-09-06 00:00:00"
"5574","56","966.00","2023-10-03 00:00:00","2023-10-24 00:00:00"
"5575","56","1173.00","2023-09-01 00:00:00","2023-09-08 00:00:00"
"5576","56","1377.00","2023-05-29 00:00:00","2023-06-16 00:00:00"
"5577","56","18273.00","2023-04-20 00:00:00","2023-05-07 00:00:00"
"5578","56","18114.00","2023-07-07 00:00:00","2023-07-23 00:00:00"
"5579","56","1078.00","2023-01-12 00:00:00","2023-02-09 00:00:00"
"5580","56","2250.00","2023-05-28 00:00:00","2023-06-14 00:00:00"
"5581","56","40588.00","2023-11-05 00:00:00","2023-11-08 00:00:00"
"5582","56","5476.00","2023-09-06 00:00:00","2023-09-22 00:00:00"
"5583","56","8234.00","2023-02-17 00:00:00","2023-03-08 00:00:00"
"5584","56","2475.00","2023-05-10 00:00:00","2023-06-04 00:00:00"
"5585","56","27180.00","2023-11-01 00:00:00","2023-11-20 00:00:00"
"5586","56","37501.00","2023-02-21 00:00:00","2023-02-26 00:00:00"
"5587","56","20472.00","2023-08-08 00:00:00","2023-09-02 00:00:00"
"5588","56","40748.00","2023-11-22 00:00:00","2023-12-13 00:00:00"
"5589","56","1487.00","2023-02-12 00:00:00","2023-02-17 00:00:00"
"5590","56","3712.00","2023-05-16 00:00:00","2023-05-18 00:00:00"
"5591","56","96279.00","2023-01-27 00:00:00","2023-02-21 00:00:00"
"5592","56","2654.00","2023-01-26 00:00:00","2023-02-10 00:00:00"
"5593","56","27949.00","2023-09-17 00:00:00","2023-09-21 00:00:00"
"5594","56","957.00","2023-05-02 00:00:00","2023-05-17 00:00:00"
"5595","56","40344.00","2023-11-08 00:00:00","2023-11-30 00:00:00"
"5596","56","973.00","2023-10-17 00:00:00","2023-10-17 00:00:00"
"5597","56","12384.00","2023-05-04 00:00:00","2023-05-05 00:00:00"
"5598","56","45308.00","2023-01-02 00:00:00","2023-01-08 00:00:00"
"5599","56","19073.00","2023-03-15 00:00:00","2023-04-03 00:00:00"
"5600","56","3577.00","2023-07-08 00:00:00","2023-07-25 00:00:00"
"5601","57","4126.00","2023-11-12 00:00:00","2023-11-13 00:00:00"
"5602","57","16213.00","2023-04-30 00:00:00","2023-05-11 00:00:00"
"5603","57","9912.00","2023-04-13 00:00:00","2023-05-11 00:00:00"
"5604","57","258.00","2023-05-09 00:00:00","2023-06-04 00:00:00"
"5605","57","67033.00","2023-09-02 00:00:00","2023-09-25 00:00:00"
"5606","57","13355.00","2023-03-21 00:00:00","2023-04-04 00:00:00"
"5607","57","8574.00","2023-11-15 00:00:00","2023-11-29 00:00:00"
"5608","57","29212.00","2023-09-26 00:00:00","2023-09-27 00:00:00"
"5609","57","63186.00","2023-05-24 00:00:00","2023-06-11 00:00:00"
"5610","57","456.00","2023-10-17 00:00:00","2023-11-06 00:00:00"
"5611","57","49138.00","2023-07-06 00:00:00","2023-07-14 00:00:00"
"5612","57","740.00","2023-11-06 00:00:00","2023-11-17 00:00:00"
"5613","57","2710.00","2023-10-05 00:00:00","2023-10-25 00:00:00"
"5614","57","27242.00","2023-11-08 00:00:00","2023-11-12 00:00:00"
"5615","57","3951.00","2023-12-06 00:00:00","2023-12-29 00:00:00"
"5616","57","12996.00","2023-01-21 00:00:00","2023-02-03 00:00:00"
"5617","57","70233.00","2023-04-18 00:00:00","2023-04-20 00:00:00"
"5618","57","12475.00","2023-09-23 00:00:00","2023-10-09 00:00:00"
"5619","57","27740.00","2023-01-15 00:00:00","2023-02-07 00:00:00"
"5620","57","2154.00","2023-05-16 00:00:00","2023-05-20 00:00:00"
"5621","57","1870.00","2023-03-14 00:00:00","2023-03-16 00:00:00"
"5622","57","2388.00","2023-10-31 00:00:00","2023-11-14 00:00:00"
"5623","57","3797.00","2023-02-20 00:00:00","2023-03-09 00:00:00"
"5624","57","31019.00","2023-12-21 00:00:00","2023-12-29 00:00:00"
"5625","57","25477.00","2023-04-15 00:00:00","2023-05-14 00:00:00"
"5626","57","986.00","2023-05-21 00:00:00","2023-05-23 00:00:00"
"5627","57","48413.00","2023-02-12 00:00:00","2023-02-18 00:00:00"
"5628","57","26039.00","2023-04-06 00:00:00","2023-04-12 00:00:00"
"5629","57","16230.00","2023-01-16 00:00:00","2023-02-13 00:00:00"
"5630","57","4394.00","2023-06-02 00:00:00","2023-06-23 00:00:00"
"5631","57","9795.00","2023-09-02 00:00:00","2023-09-09 00:00:00"
"5632","57","248.00","2023-08-13 00:00:00","2023-09-11 00:00:00"
"5633","57","27841.00","2023-08-26 00:00:00","2023-08-28 00:00:00"
"5634","57","691.00","2023-04-18 00:00:00","2023-05-08 00:00:00"
"5635","57","36026.00","2023-03-27 00:00:00","2023-04-15 00:00:00"
"5636","57","1516.00","2023-04-29 00:00:00","2023-05-14 00:00:00"
"5637","57","412.00","2023-12-06 00:00:00","2023-12-16 00:00:00"
"5638","57","6226.00","2023-02-17 00:00:00","2023-03-18 00:00:00"
"5639","57","9533.00","2023-10-27 00:00:00","2023-10-30 00:00:00"
"5640","57","46528.00","2023-03-09 00:00:00","2023-03-28 00:00:00"
"5641","57","465.00","2023-05-16 00:00:00","2023-06-14 00:00:00"
"5642","57","41994.00","2023-06-27 00:00:00","2023-07-18 00:00:00"
"5643","57","24384.00","2023-06-05 00:00:00","2023-06-19 00:00:00"
"5644","57","46894.00","2023-03-06 00:00:00","2023-03-16 00:00:00"
"5645","57","40364.00","2023-12-09 00:00:00","2024-01-01 00:00:00"
"5646","57","6360.00","2023-12-25 00:00:00","2023-12-30 00:00:00"
"5647","57","540.00","2023-04-26 00:00:00","2023-05-02 00:00:00"
"5648","57","42800.00","2023-01-17 00:00:00","2023-01-29 00:00:00"
"5649","57","48451.00","2023-07-19 00:00:00","2023-07-20 00:00:00"
"5650","57","4303.00","2023-06-13 00:00:00","2023-06-23 00:00:00"
"5651","57","38467.00","2023-11-17 00:00:00","2023-12-02 00:00:00"
"5652","57","696.00","2023-01-13 00:00:00","2023-01-25 00:00:00"
"5653","57","3592.00","2023-06-29 00:00:00","2023-07-08 00:00:00"
"5654","57","6542.00","2023-02-01 00:00:00","2023-02-20 00:00:00"
